en:kohout-snezim:0:shuff:142,cs:kohout-snezim:0:shuff:128,Taken,take,přijala,přijmout,pf
en:kohout-snezim:0:shuff:684,cs:kohout-snezim:0:shuff:642,Comes,come,Chodí,chodit,impf
en:kohout-snezim:0:shuff:1077,cs:kohout-snezim:0:shuff:1001,Take,take,Ber,brát,impf
en:kohout-snezim:0:shuff:1187,cs:kohout-snezim:0:shuff:1095,Pack,pack,Sbalila,sbalit,pf
en:kohout-snezim:0:shuff:1500,cs:kohout-snezim:0:shuff:1393,Ask,ask,Ptej,ptát,impf
en:kohout-snezim:0:shuff:1572,cs:kohout-snezim:0:shuff:1463,Thank,thank,Děkuju,děkovat,impf
en:kohout-snezim:0:shuff:1845,cs:kohout-snezim:0:shuff:1723,Choosing,choose,zvolila,zvolit,pf
en:kohout-snezim:0:shuff:2103,cs:kohout-snezim:0:shuff:1928,Take,take,Vem,vzít,pf
en:kohout-snezim:0:shuff:2140,cs:kohout-snezim:0:shuff:1962,Studying,study,Učí,učit,impf
en:kohout-snezim:0:shuff:2154,cs:kohout-snezim:0:shuff:1974,Believe,believe,Věř,věřit,impf
en:kohout-snezim:0:shuff:2256,cs:kohout-snezim:0:shuff:2063,Shoot,shoot,Vystřelit,vystřelit,pf
en:kohout-snezim:0:shuff:2616,cs:kohout-snezim:0:shuff:2381,Encouraged,encourage,povzbuzena,povzbudit,pf
en:kohout-snezim:0:shuff:2775,cs:kohout-snezim:0:shuff:2536,Deny,deny,Popři,popřít,pf
en:kohout-snezim:0:shuff:2818,cs:kohout-snezim:0:shuff:2580,Let,let,nechal,nechat,pf
en:kohout-snezim:0:shuff:2820,cs:kohout-snezim:0:shuff:2582,Love,love,Miluj,milovat,impf
en:kohout-snezim:0:shuff:3349,cs:kohout-snezim:0:shuff:3067,Go,go,Jděte,jít,impf
en:kohout-snezim:0:shuff:3412,cs:kohout-snezim:0:shuff:3124,Come,come,přijď,přijít,pf
en:kohout-snezim:0:shuff:3513,cs:kohout-snezim:0:shuff:3209,Do,do,Dělej,dělat,impf
en:kohout-snezim:0:shuff:3745,cs:kohout-snezim:0:shuff:3419,Listen,listen,Poslyš,slyšet,impf
en:kohout-snezim:0:shuff:4165,cs:kohout-snezim:0:shuff:3807,Go,go,Odejděte,odejít,pf
en:kohout-snezim:0:shuff:4270,cs:kohout-snezim:0:shuff:3906,Let,let,Nechme,nechat,pf
en:kohout-snezim:0:shuff:4370,cs:kohout-snezim:0:shuff:3996,Looking,look,Hledíc,hledět,impf
en:kohout-snezim:0:shuff:4370,cs:kohout-snezim:0:shuff:3996,Looking,look,nehledám,hledat,impf
en:kohout-snezim:0:shuff:4370,cs:kohout-snezim:0:shuff:3996,Looking,look,hledána,hledat,impf
en:kohout-snezim:0:shuff:4542,cs:kohout-snezim:0:shuff:4138,Tell,tell,Pověz,povědět,pf
en:kohout-snezim:0:shuff:4557,cs:kohout-snezim:0:shuff:4149,Arrange,arrange,Zařiď,zařídit,pf
en:kohout-snezim:0:shuff:4674,cs:kohout-snezim:0:shuff:4248,Do,do,vem,vzít,pf
en:kohout-snezim:0:shuff:4910,cs:kohout-snezim:0:shuff:4466,Excuse,excuse,Promiňte,prominout,pf
en:kohout-snezim:0:shuff:5380,cs:kohout-snezim:0:shuff:4895,Calm,calm,Uklidni,uklidnit,pf
en:kohout-snezim:0:shuff:5676,cs:kohout-snezim:0:shuff:5160,Swathed,swathe,Zahalena,zahalit,pf
en:kohout-snezim:0:shuff:5713,cs:kohout-snezim:0:shuff:5196,Invite,invite,Pozvi,pozvat,pf
en:kohout-snezim:0:shuff:5776,cs:kohout-snezim:0:shuff:5253,Scream,scream,Vykřikla,vykřiknout,pf
en:kohout-snezim:0:shuff:6543,cs:kohout-snezim:0:shuff:5944,Do,do,udělal,udělat,pf
en:kohout-snezim:0:shuff:6577,cs:kohout-snezim:0:shuff:5976,Steering,steer,vést,vést,impf
en:kohout-snezim:0:shuff:6666,cs:kohout-snezim:0:shuff:6063,Say,say,Řekni,říci,pf
en:kohout-snezim:0:shuff:6695,cs:kohout-snezim:0:shuff:6093,Keep,keep,Vydržet,vydržet,pf
en:kohout-snezim:0:shuff:6965,cs:kohout-snezim:0:shuff:6332,Write,write,Napiš,napsat,pf
en:kohout-snezim:0:shuff:7100,cs:kohout-snezim:0:shuff:6459,Inform,inform,Sdělit,sdělit,pf
en:kohout-snezim:0:shuff:7189,cs:kohout-snezim:0:shuff:6549,Tear,tear,Roztrhat,roztrhat,pf
en:kohout-snezim:0:shuff:7359,cs:kohout-snezim:0:shuff:6708,Speak,speak,Mluv,mluvit,impf
en:kohout-snezim:0:shuff:7380,cs:kohout-snezim:0:shuff:6729,Say,say,Řekni,říci,pf
en:kohout-snezim:0:shuff:7511,cs:kohout-snezim:0:shuff:6845,Call,call,Zavoláš,zavolat,pf
en:kohout-snezim:0:shuff:7604,cs:kohout-snezim:0:shuff:6938,Try,try,Vyzkoušej,vyzkoušet,pf
en:kohout-snezim:0:shuff:7709,cs:kohout-snezim:0:shuff:7026,Kiss,kiss,Polib,políbit,pf
en:kohout-snezim:0:shuff:7980,cs:kohout-snezim:0:shuff:7275,Freeing,free,Osvobodit,osvobodit,pf
